Time(s),CH1V,CH2V
-1.040000e-07,1.933333e-04,-4.173333e-04
-1.030000e-07,2.326667e-04,-8.733333e-04
-1.020000e-07,1.973333e-04,-9.480000e-04
-1.010000e-07,1.506667e-04,-8.506667e-04
-1.000000e-07,1.820000e-04,-8.506667e-04
-9.900000e-08,2.460000e-04,-9.640000e-04
-9.800000e-08,2.120000e-04,-1.028000e-03
-9.700000e-08,9.866666e-05,-8.840000e-04
-9.600000e-08,6.266667e-05,-5.346666e-04
-9.500000e-08,1.280000e-04,-1.973333e-04
-9.400000e-08,1.580000e-04,-2.560000e-04
-9.300000e-08,1.013333e-04,-8.893333e-04
-9.200000e-08,3.600000e-05,-1.558667e-03
-9.100000e-08,6.000000e-06,-1.468000e-03
-9.000000e-08,-1.466667e-05,-7.760000e-04
-8.900000e-08,-2.200000e-05,-4.120000e-04
-8.800000e-08,3.066667e-05,-4.760000e-04
-8.700000e-08,1.180000e-04,-2.506667e-04
-8.600000e-08,1.760000e-04,1.893333e-04
-8.500000e-08,1.780000e-04,2.266667e-05
-8.400000e-08,1.566667e-04,-6.746667e-04
-8.300000e-08,1.760000e-04,-9.373333e-04
-8.200000e-08,2.500000e-04,-6.693333e-04
-8.100000e-08,2.473333e-04,-6.853333e-04
-8.000000e-08,3.466667e-05,-1.146667e-03
-7.900000e-08,-2.400000e-04,-1.372000e-03
-7.800000e-08,-2.700000e-04,-1.076000e-03
-7.700000e-08,-6.666667e-06,-6.746667e-04
-7.600000e-08,2.800000e-04,-4.760000e-04
-7.500000e-08,3.380000e-04,-4.013333e-04
-7.400000e-08,1.566667e-04,-4.493333e-04
-7.300000e-08,-6.000000e-05,-7.120000e-04
-7.200000e-08,-9.266667e-05,-9.960000e-04
-7.100000e-08,4.333333e-05,-9.693333e-04
-7.000000e-08,1.453333e-04,-7.386667e-04
-6.900000e-08,1.533333e-04,-7.173333e-04
-6.800000e-08,2.006667e-04,-8.893333e-04
-6.700000e-08,2.893333e-04,-8.240000e-04
-6.600000e-08,2.800000e-04,-5.613333e-04
-6.500000e-08,1.973333e-04,-5.666667e-04
-6.400000e-08,2.160000e-04,-7.920000e-04
-6.300000e-08,2.953333e-04,-7.386667e-04
-6.200000e-08,2.360000e-04,-5.613333e-04
-6.100000e-08,5.600000e-05,-8.786666e-04
-6.000000e-08,-1.200000e-05,-1.360000e-03
-5.900000e-08,9.133334e-05,-1.049333e-03
-5.800000e-08,1.960000e-04,-2.453333e-04
-5.700000e-08,1.933333e-04,-2.026667e-04
-5.600000e-08,1.380000e-04,-8.240000e-04
-5.500000e-08,1.280000e-04,-7.813333e-04
-5.400000e-08,1.960000e-04,4.400000e-05
-5.300000e-08,2.526667e-04,3.880000e-04
-5.200000e-08,1.806667e-04,-1.706667e-04
-5.100000e-08,5.000000e-05,-7.600000e-04
-5.000000e-08,5.600000e-05,-9.640000e-04
-4.900000e-08,1.760000e-04,-1.125333e-03
-4.800000e-08,2.046667e-04,-1.210667e-03
-4.700000e-08,1.100000e-04,-8.026666e-04
-4.600000e-08,7.266667e-05,-2.560000e-04
-4.500000e-08,1.380000e-04,-3.853333e-04
-4.400000e-08,1.680000e-04,-9.800000e-04
-4.300000e-08,1.000000e-04,-1.038667e-03
