Time(s),CH1V,CH2V
-9.900000e-08,9.333334e-05,-3.226667e-04
-9.800000e-08,1.273333e-04,-4.293333e-04
-9.700000e-08,-7.666666e-05,-9.626666e-04
-9.600000e-08,2.666667e-06,-8.133333e-04
-9.500000e-08,1.046667e-04,-7.280000e-04
-9.400000e-08,1.046667e-04,-3.226667e-04
-9.300000e-08,2.533333e-05,-2.666667e-06
-9.200000e-08,1.726667e-04,5.306667e-04
-9.100000e-08,1.160000e-04,1.866667e-05
-9.000000e-08,1.726667e-04,5.946667e-04
-8.900000e-08,1.160000e-04,-6.640000e-04
-8.800000e-08,7.066667e-05,-5.786667e-04
-8.700000e-08,-6.533333e-05,-8.773333e-04
-8.600000e-08,1.613333e-04,-5.360000e-04
-8.500000e-08,1.500000e-04,-7.280000e-04
-8.400000e-08,5.933333e-05,-1.520000e-04
-8.300000e-08,2.293333e-04,-1.733333e-04
-8.200000e-08,2.533333e-05,3.173333e-04
-8.100000e-08,1.273333e-04,5.946667e-04
-8.000000e-08,2.746667e-04,1.893333e-04
-7.900000e-08,1.160000e-04,-5.146667e-04
-7.800000e-08,-8.666667e-06,-5.786667e-04
-7.700000e-08,1.613333e-04,-1.069333e-03
-7.600000e-08,3.086667e-04,-5.146667e-04
-7.500000e-08,2.180000e-04,-9.413333e-04
-7.400000e-08,1.840000e-04,3.173333e-04
-7.300000e-08,-1.106667e-04,2.106667e-04
-7.200000e-08,9.333334e-05,2.106667e-04
-7.100000e-08,1.046667e-04,-6.666667e-05
-7.000000e-08,2.406667e-04,2.106667e-04
-6.900000e-08,1.400000e-05,-8.560000e-04
-6.800000e-08,2.633333e-04,-5.360000e-04
-6.700000e-08,1.726667e-04,-9.840000e-04
-6.600000e-08,1.840000e-04,-6.000000e-04
-6.500000e-08,-5.400000e-05,-8.346667e-04
-6.400000e-08,1.386667e-04,5.946667e-04
-6.300000e-08,1.160000e-04,6.133333e-05
-6.200000e-08,-2.000000e-05,4.453333e-04
-6.100000e-08,3.666667e-05,4.453333e-04
-6.000000e-08,2.973333e-04,-8.800000e-05
-5.900000e-08,1.840000e-04,-8.346667e-04
-5.800000e-08,2.860000e-04,-7.493334e-04
-5.700000e-08,-2.000000e-05,-7.066667e-04
-5.600000e-08,1.160000e-04,-1.520000e-04
-5.500000e-08,1.386667e-04,-3.440000e-04
-5.400000e-08,1.386667e-04,-8.800000e-05
-5.300000e-08,1.160000e-04,1.680000e-04
-5.200000e-08,-8.666667e-06,6.800000e-04
-5.100000e-08,2.973333e-04,-3.653333e-04
-5.000000e-08,1.500000e-04,-1.306667e-04
-4.900000e-08,3.666667e-05,-6.853333e-04
-4.800000e-08,2.633333e-04,-9.626666e-04
-4.700000e-08,2.533333e-05,-1.154667e-03
-4.600000e-08,2.293333e-04,-7.493334e-04
-4.500000e-08,-2.000000e-05,-2.666667e-06
-4.400000e-08,-7.666666e-05,4.026667e-04
-4.300000e-08,9.333334e-05,4.000000e-05
-4.200000e-08,-8.666667e-06,6.133333e-05
-4.100000e-08,2.633333e-04,-3.226667e-04
-4.000000e-08,1.726667e-04,-3.866667e-04
-3.900000e-08,2.533333e-05,-1.090667e-03
-3.800000e-08,3.200000e-04,-1.112000e-03
-3.700000e-08,3.666667e-05,-7.280000e-04
-3.600000e-08,4.800000e-05,-4.533333e-05
-3.500000e-08,9.333334e-05,-1.520000e-04
-3.400000e-08,1.160000e-04,1.040000e-04
-3.300000e-08,9.333334e-05,3.386667e-04
-3.200000e-08,1.953333e-04,3.813333e-04
-3.100000e-08,3.313333e-04,-4.720000e-04
-3.000000e-08,2.066667e-04,-9.200000e-04
-2.900000e-08,1.273333e-04,-1.005333e-03
-2.800000e-08,1.726667e-04,-3.866667e-04
-2.700000e-08,9.333334e-05,-1.154667e-03
-2.600000e-08,2.666667e-06,-4.080000e-04
-2.500000e-08,5.933333e-05,-6.666667e-05
-2.400000e-08,2.066667e-04,2.533333e-04
-2.300000e-08,1.613333e-04,-2.373333e-04
-2.200000e-08,1.386667e-04,4.000000e-05
-2.100000e-08,2.520000e-04,-1.093333e-04
-2.000000e-08,3.313333e-04,-1.520000e-04
-1.900000e-08,1.953333e-04,-6.213333e-04
-1.800000e-08,9.333334e-05,-7.920000e-04
-1.700000e-08,2.666667e-06,-7.280000e-04
-1.600000e-08,2.066667e-04,2.533333e-04
-1.500000e-08,5.933333e-05,-6.000000e-04
-1.400000e-08,-8.666667e-06,4.880000e-04
-1.300000e-08,1.400000e-05,-2.666667e-06
-1.200000e-08,2.973333e-04,4.880000e-04
-1.100000e-08,2.180000e-04,-4.720000e-04
-1.000000e-08,3.426667e-04,-3.013333e-04
-9.000000e-09,3.666667e-05,-1.306667e-04
-8.000000e-09,1.500000e-04,-1.306667e-04
-7.000000e-09,1.160000e-04,-5.360000e-04
-6.000000e-09,5.933333e-05,-2.666667e-06
-5.000000e-09,1.160000e-04,-2.400000e-05
-4.000000e-09,-8.666667e-06,5.946667e-04
-3.000000e-09,-8.800000e-05,-1.520000e-04
-2.000000e-09,-4.506667e-04,-4.533333e-05
-1.000000e-09,-1.890000e-03,-2.800000e-04
4.101575e-21,-5.267333e-03,-4.080000e-04
1.000000e-09,-1.179533e-02,-8.560000e-04
2.000000e-09,-1.930933e-02,-1.005333e-03
3.000000e-09,-2.462467e-02,-8.346667e-04
4.000000e-09,-2.522533e-02,-2.626667e-03
5.000000e-09,-2.315133e-02,-7.896000e-03
6.000000e-09,-2.125867e-02,-1.828533e-02
7.000000e-09,-2.049933e-02,-2.730933e-02
8.000000e-09,-1.893533e-02,-2.920800e-02
9.000000e-09,-1.687267e-02,-2.690400e-02
1.000000e-08,-1.462867e-02,-2.240267e-02
1.100000e-08,-1.263400e-02,-1.935200e-02
1.200000e-08,-9.415333e-03,-1.871200e-02
1.300000e-08,-6.650000e-03,-1.709067e-02
1.400000e-08,-4.927333e-03,-1.267467e-02
1.500000e-08,-4.542000e-03,-9.816000e-03
1.600000e-08,-3.986666e-03,-7.341333e-03
1.700000e-08,-3.261333e-03,-6.850667e-03
1.800000e-08,-3.136667e-03,-7.341333e-03
1.900000e-08,-3.952667e-03,-6.317333e-03
2.000000e-08,-4.836667e-03,-5.464000e-03
2.100000e-08,-5.630000e-03,-5.272000e-03
2.200000e-08,-4.848000e-03,-4.056000e-03
2.300000e-08,-4.054666e-03,-4.056000e-03
2.400000e-08,-3.136667e-03,-4.525333e-03
2.500000e-08,-2.864667e-03,-3.842667e-03
2.600000e-08,-2.173333e-03,-3.288000e-03
2.700000e-08,-1.425333e-03,-3.352000e-03
2.800000e-08,4.800000e-05,-2.626667e-03
2.900000e-08,6.600000e-04,-2.178667e-03
3.000000e-08,9.206667e-04,-1.794667e-03
3.100000e-08,3.993333e-04,-1.709333e-03
3.200000e-08,2.293333e-04,-1.240000e-03
3.300000e-08,-6.093333e-04,-1.282667e-03
