Time(s),CH1V,CH2V
3.000000e-09,-6.462667e-01,-1.698667e-01
3.500000e-09,-6.274000e-01,-1.898667e-01
4.000000e-09,-6.034667e-01,-1.988000e-01
4.500000e-09,-5.761333e-01,-2.061333e-01
5.000000e-09,-5.524667e-01,-2.164667e-01
5.500000e-09,-5.343333e-01,-2.316000e-01
6.000000e-09,-5.052667e-01,-2.317333e-01
6.500000e-09,-4.584667e-01,-2.082667e-01
7.000000e-09,-4.154000e-01,-1.868000e-01
7.500000e-09,-3.803333e-01,-1.762667e-01
8.000000e-09,-3.511333e-01,-1.610000e-01
8.500000e-09,-3.296667e-01,-1.446000e-01
9.000000e-09,-3.076667e-01,-1.388667e-01
9.500000e-09,-2.866000e-01,-1.314667e-01
1.000000e-08,-2.654000e-01,-1.148667e-01
1.050000e-08,-2.386667e-01,-1.042000e-01
1.100000e-08,-2.311333e-01,-1.025333e-01
1.150000e-08,-2.417333e-01,-9.946667e-02
1.200000e-08,-2.422000e-01,-9.120000e-02
1.250000e-08,-2.359333e-01,-7.846667e-02
