Time(s),CH1V
6.540000e-07,2.800000e-04
6.560000e-07,-3.333333e-06
6.580000e-07,8.000000e-06
6.600000e-07,8.733333e-05
6.620000e-07,8.733333e-05
6.640000e-07,1.553333e-04
6.660000e-07,5.333333e-05
6.680000e-07,-1.733333e-04
6.700000e-07,9.866666e-05
6.720000e-07,1.326667e-04
6.740000e-07,2.346667e-04
6.760000e-07,-2.600000e-05
6.780000e-07,-1.466667e-05
6.800000e-07,-1.506667e-04
6.820000e-07,2.233333e-04
6.840000e-07,1.553333e-04
6.860000e-07,8.000000e-06
6.880000e-07,-1.166667e-04
6.900000e-07,1.893333e-04
6.920000e-07,1.553333e-04
6.940000e-07,1.100000e-04
6.960000e-07,-1.280000e-04
6.980000e-07,8.000000e-06
7.000000e-07,-1.466667e-05
7.020000e-07,2.573333e-04
7.040000e-07,1.100000e-04
7.060000e-07,2.006667e-04
7.080000e-07,-6.000000e-05
7.100000e-07,9.866666e-05
7.120000e-07,2.120000e-04
7.140000e-07,-1.166667e-04
7.160000e-07,-3.333333e-06
7.180000e-07,1.933333e-05
7.200000e-07,1.100000e-04
7.220000e-07,2.233333e-04
7.240000e-07,-6.000000e-05
7.260000e-07,2.120000e-04
7.280000e-07,-1.506667e-04
7.300000e-07,1.326667e-04
7.320000e-07,2.686667e-04
7.340000e-07,1.100000e-04
7.360000e-07,-1.733333e-04
7.380000e-07,1.553333e-04
7.400000e-07,5.333333e-05
7.420000e-07,1.553333e-04
7.440000e-07,7.600000e-05
7.460000e-07,-3.733333e-05
7.480000e-07,1.100000e-04
7.500000e-07,-9.400000e-05
7.520000e-07,1.326667e-04
7.540000e-07,2.006667e-04
7.560000e-07,-1.466667e-05
7.580000e-07,9.866666e-05
7.600000e-07,-7.133334e-05
7.620000e-07,1.933333e-05
7.640000e-07,5.333333e-05
7.660000e-07,2.686667e-04
7.680000e-07,-1.466667e-05
7.700000e-07,1.100000e-04
7.720000e-07,1.326667e-04
7.740000e-07,1.100000e-04
7.760000e-07,1.326667e-04
7.780000e-07,1.553333e-04
7.800000e-07,-3.333333e-06
7.820000e-07,1.100000e-04
7.840000e-07,1.933333e-05
7.860000e-07,2.686667e-04
7.880000e-07,-4.866666e-05
7.900000e-07,7.600000e-05
7.920000e-07,1.933333e-05
7.940000e-07,5.333333e-05
7.960000e-07,-7.133334e-05
7.980000e-07,1.933333e-05
8.000000e-07,5.333333e-05
8.020000e-07,-3.733333e-05
8.040000e-07,-1.053333e-04
8.060000e-07,1.213333e-04
8.080000e-07,2.800000e-04
8.100000e-07,5.333333e-05
8.120000e-07,1.933333e-05
8.140000e-07,5.333333e-05
8.160000e-07,6.466667e-05
8.180000e-07,3.026667e-04
8.200000e-07,1.440000e-04
8.220000e-07,1.326667e-04
8.240000e-07,-1.166667e-04
8.260000e-07,4.200000e-05
8.280000e-07,6.466667e-05
8.300000e-07,4.200000e-05
8.320000e-07,8.733333e-05
8.340000e-07,-9.400000e-05
8.360000e-07,1.553333e-04
8.380000e-07,9.866666e-05
8.400000e-07,6.466667e-05
8.420000e-07,1.100000e-04
8.440000e-07,-1.166667e-04
8.460000e-07,-1.466667e-05
8.480000e-07,7.600000e-05
8.500000e-07,2.460000e-04
8.520000e-07,-1.053333e-04
8.540000e-07,5.333333e-05
8.560000e-07,-1.846667e-04
8.580000e-07,9.866666e-05
8.600000e-07,6.466667e-05
8.620000e-07,1.933333e-05
8.640000e-07,4.200000e-05
8.660000e-07,1.326667e-04
8.680000e-07,2.800000e-04
8.700000e-07,2.346667e-04
8.720000e-07,-2.600000e-05
8.740000e-07,7.600000e-05
8.760000e-07,3.066667e-05
8.780000e-07,7.600000e-05
8.800000e-07,9.866666e-05
8.820000e-07,2.006667e-04
8.840000e-07,5.333333e-05
8.860000e-07,2.460000e-04
8.880000e-07,1.666667e-04
8.900000e-07,1.100000e-04
8.920000e-07,-1.466667e-05
8.940000e-07,1.213333e-04
8.960000e-07,4.200000e-05
8.980000e-07,2.800000e-04
9.000000e-07,-2.600000e-05
9.020000e-07,2.233333e-04
9.040000e-07,1.213333e-04
9.060000e-07,3.253333e-04
9.080000e-07,1.100000e-04
9.100000e-07,-1.466667e-05
9.120000e-07,-1.466667e-05
9.140000e-07,8.000000e-06
9.160000e-07,1.893333e-04
9.180000e-07,8.000000e-06
9.200000e-07,4.200000e-05
9.220000e-07,-6.000000e-05
9.240000e-07,7.600000e-05
9.260000e-07,3.066667e-05
9.280000e-07,6.466667e-05
9.300000e-07,-6.000000e-05
9.320000e-07,-1.166667e-04
9.340000e-07,4.046667e-04
9.360000e-07,2.346667e-04
9.380000e-07,1.666667e-04
9.400000e-07,-3.733333e-05
9.420000e-07,-7.133334e-05
9.440000e-07,1.553333e-04
9.460000e-07,2.120000e-04
9.480000e-07,-9.400000e-05
9.500000e-07,5.333333e-05
9.520000e-07,1.213333e-04
9.540000e-07,2.006667e-04
9.560000e-07,3.066667e-05
9.580000e-07,9.866666e-05
9.600000e-07,-3.206667e-04
9.620000e-07,7.600000e-05
9.640000e-07,3.066667e-05
9.660000e-07,1.933333e-05
9.680000e-07,-7.133334e-05
9.700000e-07,8.733333e-05
9.720000e-07,1.326667e-04
9.740000e-07,2.233333e-04
9.760000e-07,-6.000000e-05
9.780000e-07,-1.466667e-05
9.800000e-07,-1.846667e-04
9.820000e-07,5.333333e-05
9.840000e-07,-6.000000e-05
9.860000e-07,2.800000e-04
9.880000e-07,-1.053333e-04
9.900000e-07,-1.053333e-04
9.920000e-07,1.326667e-04
9.940000e-07,2.573333e-04
9.960000e-07,5.333333e-05
9.980000e-07,2.120000e-04
